Artists,Title,Song_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Sulphur Aeon,Gateway to the Antisphere,spotify:track:4uqm1a17Fl46CmhWhpoDmw,0.372,0.953,6,-4.325,1,0.0702,4.72e-06,0.581,0.216,0.0505,114.988,audio_features,4uqm1a17Fl46CmhWhpoDmw,spotify:track:4uqm1a17Fl46CmhWhpoDmw,https://api.spotify.com/v1/tracks/4uqm1a17Fl46CmhWhpoDmw,https://api.spotify.com/v1/audio-analysis/4uqm1a17Fl46CmhWhpoDmw,340840,4
Tear It Up,Nothing to Nothing,spotify:track:3SBAyLIa6cXfiaMtaKDbjZ,0.294,0.97,2,-3.002,1,0.0985,0.000622,0.0459,0.382,0.519,113.514,audio_features,3SBAyLIa6cXfiaMtaKDbjZ,spotify:track:3SBAyLIa6cXfiaMtaKDbjZ,https://api.spotify.com/v1/tracks/3SBAyLIa6cXfiaMtaKDbjZ,https://api.spotify.com/v1/audio-analysis/3SBAyLIa6cXfiaMtaKDbjZ,111667,5
Talib Kweli,Quality,spotify:track:1LM6EReMkAxuDXDF26ekl2,0.662,0.928,2,-4.688,1,0.377,0.00324,0,0.17,0.775,90.509,audio_features,1LM6EReMkAxuDXDF26ekl2,spotify:track:1LM6EReMkAxuDXDF26ekl2,https://api.spotify.com/v1/tracks/1LM6EReMkAxuDXDF26ekl2,https://api.spotify.com/v1/audio-analysis/1LM6EReMkAxuDXDF26ekl2,227427,4
SZA,Ctrl,spotify:track:2fXwCWkh6YG5zU1IyvQrbs,0.692,0.684,6,-7.364,1,0.155,0.131,0,0.156,0.406,112.912,audio_features,2fXwCWkh6YG5zU1IyvQrbs,spotify:track:2fXwCWkh6YG5zU1IyvQrbs,https://api.spotify.com/v1/tracks/2fXwCWkh6YG5zU1IyvQrbs,https://api.spotify.com/v1/audio-analysis/2fXwCWkh6YG5zU1IyvQrbs,231253,4
Strigoi,Abandon All Faith,spotify:track:3U70baKfhgngUzSPKRlIAM,0.172,0.972,7,-3.638,1,0.0844,7.94e-06,0.825,0.258,0.109,177.147,audio_features,3U70baKfhgngUzSPKRlIAM,spotify:track:3U70baKfhgngUzSPKRlIAM,https://api.spotify.com/v1/tracks/3U70baKfhgngUzSPKRlIAM,https://api.spotify.com/v1/audio-analysis/3U70baKfhgngUzSPKRlIAM,266464,4
Stiv Bators,Disconnected,spotify:track:1luQ87ibzuJ6UXwb0AEWPW,0.369,0.931,9,-7.362,1,0.0598,0.0129,0,0.205,0.55,155.073,audio_features,1luQ87ibzuJ6UXwb0AEWPW,spotify:track:1luQ87ibzuJ6UXwb0AEWPW,https://api.spotify.com/v1/tracks/1luQ87ibzuJ6UXwb0AEWPW,https://api.spotify.com/v1/audio-analysis/1luQ87ibzuJ6UXwb0AEWPW,139627,3
Stevie Wonder,Innervisions,spotify:track:60TB2Ifv7CCjjyROXXnChC,0.624,0.646,4,-11.721,0,0.0593,0.765,0.00136,0.098,0.509,99.019,audio_features,60TB2Ifv7CCjjyROXXnChC,spotify:track:60TB2Ifv7CCjjyROXXnChC,https://api.spotify.com/v1/tracks/60TB2Ifv7CCjjyROXXnChC,https://api.spotify.com/v1/audio-analysis/60TB2Ifv7CCjjyROXXnChC,276227,4
Stevie Wonder,Talking Book,spotify:track:1nsoufODs1GSaPI9oV9X6T,0.652,0.604,5,-13.728,0,0.0589,0.387,0,0.0615,0.789,103.955,audio_features,1nsoufODs1GSaPI9oV9X6T,spotify:track:1nsoufODs1GSaPI9oV9X6T,https://api.spotify.com/v1/tracks/1nsoufODs1GSaPI9oV9X6T,https://api.spotify.com/v1/audio-analysis/1nsoufODs1GSaPI9oV9X6T,182093,4
Steve Lacy,Bad Habit,spotify:track:5CM4UuQ9Gnd6K2YyKGPMoK,0.686,0.507,1,-7.097,1,0.0357,0.626,7.51e-05,0.383,0.69,168.955,audio_features,5CM4UuQ9Gnd6K2YyKGPMoK,spotify:track:5CM4UuQ9Gnd6K2YyKGPMoK,https://api.spotify.com/v1/tracks/5CM4UuQ9Gnd6K2YyKGPMoK,https://api.spotify.com/v1/audio-analysis/5CM4UuQ9Gnd6K2YyKGPMoK,232115,4
Steve Lacy,Dark Red,spotify:track:3EaJDYHA0KnX88JvDhL9oa,0.603,0.784,6,-4.023,1,0.062,0.446,8.32e-06,0.119,0.769,172.041,audio_features,3EaJDYHA0KnX88JvDhL9oa,spotify:track:3EaJDYHA0KnX88JvDhL9oa,https://api.spotify.com/v1/tracks/3EaJDYHA0KnX88JvDhL9oa,https://api.spotify.com/v1/audio-analysis/3EaJDYHA0KnX88JvDhL9oa,173104,4
Stereolab,Lo Boob Oscillator,spotify:track:5DILJYk31ZXENMY26k3br1,0.358,0.869,4,-6.076,1,0.0449,0.00241,0.102,0.129,0.797,123.67,audio_features,5DILJYk31ZXENMY26k3br1,spotify:track:5DILJYk31ZXENMY26k3br1,https://api.spotify.com/v1/tracks/5DILJYk31ZXENMY26k3br1,https://api.spotify.com/v1/audio-analysis/5DILJYk31ZXENMY26k3br1,396637,4
Stereolab,Refried Ectoplasm [Switched On Volume 2],spotify:track:5BlmlqySQMeRvRm6YjhwyO,0.336,0.75,8,-6.12,1,0.0391,1.09e-05,0.476,0.0856,0.271,74.308,audio_features,5BlmlqySQMeRvRm6YjhwyO,spotify:track:5BlmlqySQMeRvRm6YjhwyO,https://api.spotify.com/v1/tracks/5BlmlqySQMeRvRm6YjhwyO,https://api.spotify.com/v1/audio-analysis/5BlmlqySQMeRvRm6YjhwyO,215826,4
Spider God,The Fifty Second Murderer,spotify:track:2Ug0cxQ2MlAHq8dW79oEdq,0.268,0.996,7,-3.388,1,0.104,3.85e-05,0.873,0.33,0.0355,149.799,audio_features,2Ug0cxQ2MlAHq8dW79oEdq,spotify:track:2Ug0cxQ2MlAHq8dW79oEdq,https://api.spotify.com/v1/tracks/2Ug0cxQ2MlAHq8dW79oEdq,https://api.spotify.com/v1/audio-analysis/2Ug0cxQ2MlAHq8dW79oEdq,317228,4
Spectral Voice,Eroded Corridors of Unbeing,spotify:track:5F1FCbffnDRNOTmKSUubfk,0.0855,0.741,2,-10.028,0,0.078,0.00508,0.826,0.324,0.149,69.155,audio_features,5F1FCbffnDRNOTmKSUubfk,spotify:track:5F1FCbffnDRNOTmKSUubfk,https://api.spotify.com/v1/tracks/5F1FCbffnDRNOTmKSUubfk,https://api.spotify.com/v1/audio-analysis/5F1FCbffnDRNOTmKSUubfk,439578,4
Spazz,Crush Kill Destroy,spotify:track:61PtrRXwldkX5twiY29ocq,0.381,0.94,11,-5.964,0,0.101,0.00105,0.000157,0.0683,0.258,83.648,audio_features,61PtrRXwldkX5twiY29ocq,spotify:track:61PtrRXwldkX5twiY29ocq,https://api.spotify.com/v1/tracks/61PtrRXwldkX5twiY29ocq,https://api.spotify.com/v1/audio-analysis/61PtrRXwldkX5twiY29ocq,86427,4
Some Girls,Heaven's Pregnant Teens,spotify:track:3HsX0selrpStapou272I6L,0.14,0.996,0,-3.379,0,0.416,0.00322,0,0.363,0.106,175.384,audio_features,3HsX0selrpStapou272I6L,spotify:track:3HsX0selrpStapou272I6L,https://api.spotify.com/v1/tracks/3HsX0selrpStapou272I6L,https://api.spotify.com/v1/audio-analysis/3HsX0selrpStapou272I6L,63493,4
S.O.D. Stormtroopers of Death,Speak English or Die (30th Anniversary Edition),spotify:track:0j9zeCigPinLG2IaLUF4Ud,0.199,0.923,10,-12.025,0,0.121,0.000315,0.898,0.218,0.423,97.161,audio_features,0j9zeCigPinLG2IaLUF4Ud,spotify:track:0j9zeCigPinLG2IaLUF4Ud,https://api.spotify.com/v1/tracks/0j9zeCigPinLG2IaLUF4Ud,https://api.spotify.com/v1/audio-analysis/0j9zeCigPinLG2IaLUF4Ud,143800,4
Smog,Wild Love,spotify:track:2IVonRc6gqrRoc4435RoO4,0.783,0.705,7,-14.031,0,0.0362,0.41,0.689,0.0675,0.897,105.04,audio_features,2IVonRc6gqrRoc4435RoO4,spotify:track:2IVonRc6gqrRoc4435RoO4,https://api.spotify.com/v1/tracks/2IVonRc6gqrRoc4435RoO4,https://api.spotify.com/v1/audio-analysis/2IVonRc6gqrRoc4435RoO4,290000,4
Slugdge,Esoteric Malacology,spotify:track:0VpG5ZUxpJFrw6uY3knzj0,0.173,0.965,11,-6.322,0,0.116,2.34e-06,0.61,0.231,0.113,139.879,audio_features,0VpG5ZUxpJFrw6uY3knzj0,spotify:track:0VpG5ZUxpJFrw6uY3knzj0,https://api.spotify.com/v1/tracks/0VpG5ZUxpJFrw6uY3knzj0,https://api.spotify.com/v1/audio-analysis/0VpG5ZUxpJFrw6uY3knzj0,476000,4
Slipknot,The Studio Album Collection (1999 - 2008),spotify:track:2Y1yhcOByKwReFFrVXu9q6,0.229,0.994,6,-3.431,1,0.22,7.03e-05,0.00548,0.318,0.115,156.623,audio_features,2Y1yhcOByKwReFFrVXu9q6,spotify:track:2Y1yhcOByKwReFFrVXu9q6,https://api.spotify.com/v1/tracks/2Y1yhcOByKwReFFrVXu9q6,https://api.spotify.com/v1/audio-analysis/2Y1yhcOByKwReFFrVXu9q6,241467,4
Skeleton,Skeleton,spotify:track:4bHCf8uZHbJKxotOdzv4XY,0.275,0.986,2,-3.652,1,0.0585,6.33e-05,0.129,0.1,0.511,147.945,audio_features,4bHCf8uZHbJKxotOdzv4XY,spotify:track:4bHCf8uZHbJKxotOdzv4XY,https://api.spotify.com/v1/tracks/4bHCf8uZHbJKxotOdzv4XY,https://api.spotify.com/v1/audio-analysis/4bHCf8uZHbJKxotOdzv4XY,165517,4
Skepticism,Stormcrowfleet (The New Mix),spotify:track:6n0yn5GyVCS3kNv3rgCUPm,0.182,0.18,8,-15.628,0,0.0376,0.2,0.935,0.155,0.0459,118.444,audio_features,6n0yn5GyVCS3kNv3rgCUPm,spotify:track:6n0yn5GyVCS3kNv3rgCUPm,https://api.spotify.com/v1/tracks/6n0yn5GyVCS3kNv3rgCUPm,https://api.spotify.com/v1/audio-analysis/6n0yn5GyVCS3kNv3rgCUPm,613625,4
Silver Jews,American Water,spotify:track:6lquLzGE5CRoq2htyr2QGS,0.575,0.48,0,-10.517,1,0.0237,0.468,0.000539,0.0727,0.536,105.384,audio_features,6lquLzGE5CRoq2htyr2QGS,spotify:track:6lquLzGE5CRoq2htyr2QGS,https://api.spotify.com/v1/tracks/6lquLzGE5CRoq2htyr2QGS,https://api.spotify.com/v1/audio-analysis/6lquLzGE5CRoq2htyr2QGS,238333,4
Silver Jews,American Water,spotify:track:4DYR2Y7YkUyQSKzn9GUppR,0.629,0.513,9,-10.643,0,0.0292,0.738,0.113,0.0799,0.465,102.568,audio_features,4DYR2Y7YkUyQSKzn9GUppR,spotify:track:4DYR2Y7YkUyQSKzn9GUppR,https://api.spotify.com/v1/tracks/4DYR2Y7YkUyQSKzn9GUppR,https://api.spotify.com/v1/audio-analysis/4DYR2Y7YkUyQSKzn9GUppR,198467,4
SikTh,"The Trees Are Dead & Dried Out, Wait for Something Wild",spotify:track:6aZ86Yg46zw4cEZ300eKhj,0.395,0.96,1,-2.403,0,0.123,0.000308,0.000441,0.757,0.529,83.743,audio_features,6aZ86Yg46zw4cEZ300eKhj,spotify:track:6aZ86Yg46zw4cEZ300eKhj,https://api.spotify.com/v1/tracks/6aZ86Yg46zw4cEZ300eKhj,https://api.spotify.com/v1/audio-analysis/6aZ86Yg46zw4cEZ300eKhj,205693,4
Shoppers,Silver Year,spotify:track:4rszJgsEe3xgmRNeCPfzGq,0.0731,0.987,2,-8.069,1,0.14,2.43e-06,0.857,0.0568,0.0344,177.096,audio_features,4rszJgsEe3xgmRNeCPfzGq,spotify:track:4rszJgsEe3xgmRNeCPfzGq,https://api.spotify.com/v1/tracks/4rszJgsEe3xgmRNeCPfzGq,https://api.spotify.com/v1/audio-analysis/4rszJgsEe3xgmRNeCPfzGq,219998,4
Serpent Column,Kathodos,spotify:track:7qmjex9Lal0WyKKMcBor2V,0.0867,0.916,0,-8.381,1,0.165,0.00893,0.985,0.257,0.0384,84.415,audio_features,7qmjex9Lal0WyKKMcBor2V,spotify:track:7qmjex9Lal0WyKKMcBor2V,https://api.spotify.com/v1/tracks/7qmjex9Lal0WyKKMcBor2V,https://api.spotify.com/v1/audio-analysis/7qmjex9Lal0WyKKMcBor2V,410055,4
Serpent Column,Ornuthi Thalassa,spotify:track:7C37f0FtqW2zrhtKrmbcCt,0.121,0.972,0,-8.067,1,0.0786,1.12e-06,0.933,0.221,0.0802,180.216,audio_features,7C37f0FtqW2zrhtKrmbcCt,spotify:track:7C37f0FtqW2zrhtKrmbcCt,https://api.spotify.com/v1/tracks/7C37f0FtqW2zrhtKrmbcCt,https://api.spotify.com/v1/audio-analysis/7C37f0FtqW2zrhtKrmbcCt,384030,4
Sepulchral Curse,Deathbed Sessions,spotify:track:5voSGt0PfyvHs1YKHZAkpe,0.32,0.94,1,-7.384,1,0.0782,2.52e-06,0.952,0.225,0.246,156.11,audio_features,5voSGt0PfyvHs1YKHZAkpe,spotify:track:5voSGt0PfyvHs1YKHZAkpe,https://api.spotify.com/v1/tracks/5voSGt0PfyvHs1YKHZAkpe,https://api.spotify.com/v1/audio-analysis/5voSGt0PfyvHs1YKHZAkpe,305960,4
The Secret,Solve Et Coagula,spotify:track:0tdPtw2yZJa9RUbJWNndoB,0.343,0.977,5,-4.867,0,0.108,1.34e-06,0.804,0.119,0.105,97.534,audio_features,0tdPtw2yZJa9RUbJWNndoB,spotify:track:0tdPtw2yZJa9RUbJWNndoB,https://api.spotify.com/v1/tracks/0tdPtw2yZJa9RUbJWNndoB,https://api.spotify.com/v1/audio-analysis/0tdPtw2yZJa9RUbJWNndoB,121013,4
Second To Sun,Leviathan,spotify:track:12KItzx8WT6TtRW6Wiciqp,0.313,0.933,2,-4.574,1,0.062,4.82e-06,0.139,0.717,0.0958,76.01,audio_features,12KItzx8WT6TtRW6Wiciqp,spotify:track:12KItzx8WT6TtRW6Wiciqp,https://api.spotify.com/v1/tracks/12KItzx8WT6TtRW6Wiciqp,https://api.spotify.com/v1/audio-analysis/12KItzx8WT6TtRW6Wiciqp,315790,4
Schammasch,Triangle,spotify:track:3bj4gLDzAT8gTC8YdpOMRs,0.113,0.942,3,-6.618,1,0.119,0.00344,0.136,0.169,0.0395,93.89,audio_features,3bj4gLDzAT8gTC8YdpOMRs,spotify:track:3bj4gLDzAT8gTC8YdpOMRs,https://api.spotify.com/v1/tracks/3bj4gLDzAT8gTC8YdpOMRs,https://api.spotify.com/v1/audio-analysis/3bj4gLDzAT8gTC8YdpOMRs,481400,3
Scarcity,III,spotify:track:4Rp7OnAZzWspJeCiwI4ZJb,0.337,0.704,8,-8.131,1,0.054,1.02e-06,0.974,0.349,0.0363,148.047,audio_features,4Rp7OnAZzWspJeCiwI4ZJb,spotify:track:4Rp7OnAZzWspJeCiwI4ZJb,https://api.spotify.com/v1/tracks/4Rp7OnAZzWspJeCiwI4ZJb,https://api.spotify.com/v1/audio-analysis/4Rp7OnAZzWspJeCiwI4ZJb,314290,3
Sargeist,Let the Devil In,spotify:track:5tEDudMiJAXEUDcu43HQTt,0.2,0.981,7,-6.663,0,0.0595,4.01e-06,0.81,0.252,0.239,141.103,audio_features,5tEDudMiJAXEUDcu43HQTt,spotify:track:5tEDudMiJAXEUDcu43HQTt,https://api.spotify.com/v1/tracks/5tEDudMiJAXEUDcu43HQTt,https://api.spotify.com/v1/audio-analysis/5tEDudMiJAXEUDcu43HQTt,280467,4
Saor,Forgotten Paths,spotify:track:1mDupi4yX9KQ3Wh6oSYqNP,0.175,0.882,3,-6.123,1,0.11,0.00122,0.467,0.157,0.0556,174.579,audio_features,1mDupi4yX9KQ3Wh6oSYqNP,spotify:track:1mDupi4yX9KQ3Wh6oSYqNP,https://api.spotify.com/v1/tracks/1mDupi4yX9KQ3Wh6oSYqNP,https://api.spotify.com/v1/audio-analysis/1mDupi4yX9KQ3Wh6oSYqNP,664388,3
Saor,Guardians,spotify:track:2fNxbkv7w4qa7RqtexO2eC,0.143,0.927,5,-5.75,0,0.114,0.000325,0.895,0.361,0.0687,140.159,audio_features,2fNxbkv7w4qa7RqtexO2eC,spotify:track:2fNxbkv7w4qa7RqtexO2eC,https://api.spotify.com/v1/tracks/2fNxbkv7w4qa7RqtexO2eC,https://api.spotify.com/v1/audio-analysis/2fNxbkv7w4qa7RqtexO2eC,687852,4
Sam Cooke,The Wonderful World Of Sam Cooke,spotify:track:2G0GextMwZJLkNxcSZ7ZJ3,0.686,0.672,11,-5.523,1,0.0323,0.7,0,0.135,0.857,128.55,audio_features,2G0GextMwZJLkNxcSZ7ZJ3,spotify:track:2G0GextMwZJLkNxcSZ7ZJ3,https://api.spotify.com/v1/tracks/2G0GextMwZJLkNxcSZ7ZJ3,https://api.spotify.com/v1/audio-analysis/2G0GextMwZJLkNxcSZ7ZJ3,128787,4
Sadness,I Want to Be There,spotify:track:5FBToB2y0ie4fq3WjfsFFE,0.144,0.466,5,-6.715,1,0.0522,0.686,0.423,0.0764,0.0737,87.29,audio_features,5FBToB2y0ie4fq3WjfsFFE,spotify:track:5FBToB2y0ie4fq3WjfsFFE,https://api.spotify.com/v1/tracks/5FBToB2y0ie4fq3WjfsFFE,https://api.spotify.com/v1/audio-analysis/5FBToB2y0ie4fq3WjfsFFE,355474,4
Sadistic Ritual,"The Enigma, Boundless",spotify:track:3Vx0BCZnmVQRiXfRelv7LS,0.0873,0.953,8,-5.55,1,0.125,2.83e-05,0.751,0.0895,0.0408,193.406,audio_features,3Vx0BCZnmVQRiXfRelv7LS,spotify:track:3Vx0BCZnmVQRiXfRelv7LS,https://api.spotify.com/v1/tracks/3Vx0BCZnmVQRiXfRelv7LS,https://api.spotify.com/v1/audio-analysis/3Vx0BCZnmVQRiXfRelv7LS,222754,4
Red Hot Chili Peppers,Stadium Arcadium,spotify:track:2aibwv5hGXSgw7Yru8IYTO,0.427,0.9,11,-3.674,1,0.0499,0.116,1.75e-05,0.119,0.599,104.655,audio_features,2aibwv5hGXSgw7Yru8IYTO,spotify:track:2aibwv5hGXSgw7Yru8IYTO,https://api.spotify.com/v1/tracks/2aibwv5hGXSgw7Yru8IYTO,https://api.spotify.com/v1/audio-analysis/2aibwv5hGXSgw7Yru8IYTO,334667,4
Red Hot Chili Peppers,Stadium Arcadium,spotify:track:10Nmj3JCNoMeBQ87uw5j8k,0.556,0.913,0,-2.36,1,0.0437,0.0193,8.59e-06,0.346,0.73,96.184,audio_features,10Nmj3JCNoMeBQ87uw5j8k,spotify:track:10Nmj3JCNoMeBQ87uw5j8k,https://api.spotify.com/v1/tracks/10Nmj3JCNoMeBQ87uw5j8k,https://api.spotify.com/v1/audio-analysis/10Nmj3JCNoMeBQ87uw5j8k,282160,4
Rammstein,Herzeleid (XXV Anniversary Edition – Remastered),spotify:track:3c02RAbOojbCSXQebk6Sf1,0.603,0.75,10,-9.282,1,0.0378,9.4e-06,0.0839,0.0667,0.611,132.107,audio_features,3c02RAbOojbCSXQebk6Sf1,spotify:track:3c02RAbOojbCSXQebk6Sf1,https://api.spotify.com/v1/tracks/3c02RAbOojbCSXQebk6Sf1,https://api.spotify.com/v1/audio-analysis/3c02RAbOojbCSXQebk6Sf1,215998,4
Rainbow,Rising,spotify:track:1aDNYyeU62BuQsBAY18i48,0.166,0.948,11,-8.503,0,0.0631,0.00374,0.0131,0.769,0.476,177.495,audio_features,1aDNYyeU62BuQsBAY18i48,spotify:track:1aDNYyeU62BuQsBAY18i48,https://api.spotify.com/v1/tracks/1aDNYyeU62BuQsBAY18i48,https://api.spotify.com/v1/audio-analysis/1aDNYyeU62BuQsBAY18i48,506160,4
Rainbow,Rising,spotify:track:5NYjaAwqvdUWy44HKXEmyf,0.302,0.884,7,-9.706,1,0.0861,0.0934,0.158,0.106,0.212,138.155,audio_features,5NYjaAwqvdUWy44HKXEmyf,spotify:track:5NYjaAwqvdUWy44HKXEmyf,https://api.spotify.com/v1/tracks/5NYjaAwqvdUWy44HKXEmyf,https://api.spotify.com/v1/audio-analysis/5NYjaAwqvdUWy44HKXEmyf,358640,4
Richard Hell,Spurts: The Richard Hell Story (2013 Remaster),spotify:track:5OGfBbWmRRkDiZiJbu5WIr,0.44,0.904,11,-4.409,0,0.177,0.275,7.45e-06,0.106,0.546,138.104,audio_features,5OGfBbWmRRkDiZiJbu5WIr,spotify:track:5OGfBbWmRRkDiZiJbu5WIr,https://api.spotify.com/v1/tracks/5OGfBbWmRRkDiZiJbu5WIr,https://api.spotify.com/v1/audio-analysis/5OGfBbWmRRkDiZiJbu5WIr,167840,4
Richard Hell,Spurts: The Richard Hell Story (2013 Remaster),spotify:track:3V5wxq5chMSfnHV1wugyYc,0.493,0.977,2,-4.225,1,0.176,0.0934,0,0.35,0.582,151.652,audio_features,3V5wxq5chMSfnHV1wugyYc,spotify:track:3V5wxq5chMSfnHV1wugyYc,https://api.spotify.com/v1/tracks/3V5wxq5chMSfnHV1wugyYc,https://api.spotify.com/v1/audio-analysis/3V5wxq5chMSfnHV1wugyYc,124880,4
Respire,Black Line,spotify:track:2EmRXNZgd1VwhWknZm9UIM,0.252,0.798,1,-5.105,0,0.0867,0.00117,0.977,0.267,0.28,102.664,audio_features,2EmRXNZgd1VwhWknZm9UIM,spotify:track:2EmRXNZgd1VwhWknZm9UIM,https://api.spotify.com/v1/tracks/2EmRXNZgd1VwhWknZm9UIM,https://api.spotify.com/v1/audio-analysis/2EmRXNZgd1VwhWknZm9UIM,281497,4
Pyrithe,Ekphrastik I,spotify:track:3ZMu3JNv6AD2rM1vuDhfr3,0.223,0.604,4,-8.516,1,0.0615,0.00827,0.92,0.135,0.0393,88.863,audio_features,3ZMu3JNv6AD2rM1vuDhfr3,spotify:track:3ZMu3JNv6AD2rM1vuDhfr3,https://api.spotify.com/v1/tracks/3ZMu3JNv6AD2rM1vuDhfr3,https://api.spotify.com/v1/audio-analysis/3ZMu3JNv6AD2rM1vuDhfr3,223860,3
Pušča,éphémère,spotify:track:34Q7y19JDWygHW43XKnsSK,0.273,0.889,8,-9.243,1,0.0983,0.028,0.00154,0.102,0.0937,99.909,audio_features,34Q7y19JDWygHW43XKnsSK,spotify:track:34Q7y19JDWygHW43XKnsSK,https://api.spotify.com/v1/tracks/34Q7y19JDWygHW43XKnsSK,https://api.spotify.com/v1/audio-analysis/34Q7y19JDWygHW43XKnsSK,312000,3
Pulp,His N Hers,spotify:track:1h9GNQ3aCkQyMAaM40a5xU,0.296,0.939,0,-4.893,1,0.061,0.114,5.45e-05,0.0736,0.466,135.178,audio_features,1h9GNQ3aCkQyMAaM40a5xU,spotify:track:1h9GNQ3aCkQyMAaM40a5xU,https://api.spotify.com/v1/tracks/1h9GNQ3aCkQyMAaM40a5xU,https://api.spotify.com/v1/audio-analysis/1h9GNQ3aCkQyMAaM40a5xU,214533,4
Pulp,Separations,spotify:track:11Cy4Ilety9KEQzkCEGWSp,0.733,0.451,1,-14.686,1,0.039,0.0735,0.00155,0.188,0.728,121.053,audio_features,11Cy4Ilety9KEQzkCEGWSp,spotify:track:11Cy4Ilety9KEQzkCEGWSp,https://api.spotify.com/v1/tracks/11Cy4Ilety9KEQzkCEGWSp,https://api.spotify.com/v1/audio-analysis/11Cy4Ilety9KEQzkCEGWSp,232707,4
Pulp,Separations,spotify:track:0BVB1nHV639j4nl6uwsgKG,0.715,0.553,2,-14.332,0,0.033,0.0395,0.0922,0.111,0.96,124.437,audio_features,0BVB1nHV639j4nl6uwsgKG,spotify:track:0BVB1nHV639j4nl6uwsgKG,https://api.spotify.com/v1/tracks/0BVB1nHV639j4nl6uwsgKG,https://api.spotify.com/v1/audio-analysis/0BVB1nHV639j4nl6uwsgKG,336133,4
Pulling Teeth,Funerary,spotify:track:6KdtjWVN0D91Bz6VoYwC7g,0.232,0.983,1,-3.493,1,0.137,0.000276,2.09e-06,0.343,0.17,113.306,audio_features,6KdtjWVN0D91Bz6VoYwC7g,spotify:track:6KdtjWVN0D91Bz6VoYwC7g,https://api.spotify.com/v1/tracks/6KdtjWVN0D91Bz6VoYwC7g,https://api.spotify.com/v1/audio-analysis/6KdtjWVN0D91Bz6VoYwC7g,153986,4
Public Enemy,Fear Of A Black Planet,spotify:track:0PswhfztcdmfYDqfoGMqc4,0.772,0.906,2,-11.221,1,0.188,0.108,0,0.331,0.371,115.917,audio_features,0PswhfztcdmfYDqfoGMqc4,spotify:track:0PswhfztcdmfYDqfoGMqc4,https://api.spotify.com/v1/tracks/0PswhfztcdmfYDqfoGMqc4,https://api.spotify.com/v1/audio-analysis/0PswhfztcdmfYDqfoGMqc4,167507,4
Public Enemy,It Takes A Nation Of Millions To Hold Us Back,spotify:track:1zONdCQrEJ4t3mlzKQADEN,0.755,0.692,7,-13.906,1,0.346,0.0127,0,0.69,0.651,99.771,audio_features,1zONdCQrEJ4t3mlzKQADEN,spotify:track:1zONdCQrEJ4t3mlzKQADEN,https://api.spotify.com/v1/tracks/1zONdCQrEJ4t3mlzKQADEN,https://api.spotify.com/v1/audio-analysis/1zONdCQrEJ4t3mlzKQADEN,302800,4
Public Enemy,How You Sell Soul to a Soulless People Who Sold Their Soul?,spotify:track:5YpZh8wfS4moRBk0ijNcXr,0.484,0.852,11,-4.442,0,0.274,0.0317,0,0.0547,0.766,103.578,audio_features,5YpZh8wfS4moRBk0ijNcXr,spotify:track:5YpZh8wfS4moRBk0ijNcXr,https://api.spotify.com/v1/tracks/5YpZh8wfS4moRBk0ijNcXr,https://api.spotify.com/v1/audio-analysis/5YpZh8wfS4moRBk0ijNcXr,249522,4
Post Malone,beerbongs & bentleys,spotify:track:7dt6x5M1jzdTEt8oCbisTK,0.68,0.578,10,-5.804,1,0.04,0.331,0,0.135,0.341,145.038,audio_features,7dt6x5M1jzdTEt8oCbisTK,spotify:track:7dt6x5M1jzdTEt8oCbisTK,https://api.spotify.com/v1/tracks/7dt6x5M1jzdTEt8oCbisTK,https://api.spotify.com/v1/audio-analysis/7dt6x5M1jzdTEt8oCbisTK,231267,4
Pestilence,Twisted Truth,spotify:track:4P21xFk0dC13qyIVn99kVB,0.318,0.985,2,-6.849,1,0.0943,2.36e-06,0.308,0.135,0.316,102.807,audio_features,4P21xFk0dC13qyIVn99kVB,spotify:track:4P21xFk0dC13qyIVn99kVB,https://api.spotify.com/v1/tracks/4P21xFk0dC13qyIVn99kVB,https://api.spotify.com/v1/audio-analysis/4P21xFk0dC13qyIVn99kVB,279107,4
Panzerfaust,The Far Bank at the River Styx,spotify:track:6FWDBtiYRVsNE6oNni7mKT,0.296,0.981,1,-7.913,1,0.0657,6.44e-06,0.799,0.489,0.0989,169.858,audio_features,6FWDBtiYRVsNE6oNni7mKT,spotify:track:6FWDBtiYRVsNE6oNni7mKT,https://api.spotify.com/v1/tracks/6FWDBtiYRVsNE6oNni7mKT,https://api.spotify.com/v1/audio-analysis/6FWDBtiYRVsNE6oNni7mKT,408920,4
Panzerfaust,"The Suns of Perdition, Ch. 1: War, Horrid War",spotify:track:158iet48HgPJjRWTdiJOtU,0.313,0.972,6,-5.72,1,0.15,3.62e-06,0.925,0.288,0.0527,143.09,audio_features,158iet48HgPJjRWTdiJOtU,spotify:track:158iet48HgPJjRWTdiJOtU,https://api.spotify.com/v1/tracks/158iet48HgPJjRWTdiJOtU,https://api.spotify.com/v1/audio-analysis/158iet48HgPJjRWTdiJOtU,323796,4
